,budget,tconst,poster_path,production_countries,revenue,status,production_companies_name,production_companies_country,Unnamed: 0,titleType,primaryTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,nconst,category,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,genre,director_principal
63400,0,tt4935372,/9Yz9DCan4tRfqZgDrCSgzUX1WXV.jpg,"['GB', 'US']",0,Released,"['Snoot Entertainment', 'HanWay Films']","['US', 'GB']",63212,movie,The Devil's Candy,0,2015-01-01,79,"Drama,Horror,Thriller",6.4,20234,nm2015237,nm0256121,actor,"[""Jesse Hellman""]",Ethan Embry,1978-01-01,,"actor,soundtrack,cinematographer","tt0256415,tt0127723,tt0366551,tt0117887",The Devil's Candy,Drama,Sean Byrne
63409,11000000,tt2271563,/fbTpSiqGn6ImqSAyawHlLf7goat.jpg,"['CA', 'US', 'GB']",0,Released,"['Moving Pictures Media', 'Minds Eye Entertainment', 'Panacea Entertainment', 'FilmWest Productions', 'Rollercoaster Films', 'Vortex Words Pictures']","['GB', '', '', '', '', '']",22102,movie,Forsaken,0,2015-01-01,90,"Action,Drama,Western",6.4,12969,nm0143984,nm0000661,actor,"[""Reverend Samuel Clayton""]",Donald Sutherland,1935-01-01,,"actor,soundtrack,producer","tt1951264,tt1951265,tt0414387,tt0077745","Forsaken, retour à Fowler City",Action,Jon Cassar
63419,0,tt1183374,/cO5debLXk54GhgXd92GVD0Hpinv.jpg,"['ES', 'US']",22003,Released,"['Revolver Picture Company', 'Magic Lantern']","['US', 'ES']",85954,movie,Pet,0,2016-01-01,94,"Horror,Thriller",5.7,17896,nm2165066,nm0597480,actor,"[""Seth""]",Dominic Monaghan,1976-01-01,,"actor,soundtrack,producer","tt0411008,tt0167261,tt0120737,tt0167260",Pet,Horror,Carles Torrens
63428,0,tt2954474,/3J7jwx3Cre1neDIs7YyAXy4ICc4.jpg,['US'],0,Released,"['Chapter One Films', 'Blumhouse Productions']","['', 'US']",55892,movie,Visions,0,2015-01-01,82,"Horror,Mystery",5.3,10903,nm0340436,nm0001026,actress,"[""Helena""]",Joanna Cassidy,,,"actress,soundtrack,producer","tt0096438,tt0083658,tt0248654,tt0098051",Visions,Horror,Kevin Greutert
63438,45000000,tt4765284,/iHxmTTFMuuPIwwj39C4Zkk9IL4m.jpg,['US'],184724494,Released,"['Gold Circle Films', 'Perfect World Pictures', 'Universal Pictures']","['US', 'CN', 'US']",72742,movie,Pitch Perfect 3,0,2017-01-01,93,"Comedy,Music",5.8,66981,nm2586324,nm0925234,writer,unknown,Mike White,1970-01-01,,"writer,producer,actor","tt0332379,tt0200530,tt13406094,tt0273923",Pitch Perfect 3,Comedy,Trish Sie
63448,0,tt1639084,/9kG86fYSa8Ug0o8RoT96Kce4URt.jpg,['US'],0,Released,"['Route One Films', 'Ocean Blue Entertainment']","['', 'US']",47657,movie,Tallulah,0,2016-01-01,111,"Comedy,Drama,Romance",6.7,20831,nm1571761,nm0001060,producer,unknown,Chris Columbus,1958-01-01,,"producer,writer,director","tt0241527,tt0295297,tt0294870,tt1454029",Tallulah,Comedy,Sian Heder
63458,5000000,tt1412528,/crHZY0Ol1jsHUJ4suEKUKWmyLzA.jpg,"['US', 'FI']",5042014,Released,"['Story Ink', '21 Laps Entertainment', '3311 Productions']","['', 'US', 'US']",73879,movie,Table 19,0,2017-01-01,87,"Comedy,Drama,Romance",5.8,29634,nm0998825,nm0001435,actress,"[""Bina Kepp""]",Lisa Kudrow,1963-01-01,,"actress,writer,producer","tt0108778,tt0120032,tt0120777,tt0434672",Table 19,Comedy,Jeffrey Blitz
63468,60000000,tt1648190,/i9GUSgddIqrroubiLsvvMRYyRy0.jpg,"['ZA', 'US']",113231078,Released,"['MRC', 'Imagine Entertainment', 'Weed Road Pictures', 'Columbia Pictures', 'Sony Pictures', 'The Department of Trade and Industry of South Africa']","['US', 'US', 'US', 'US', 'US', '']",25946,movie,The Dark Tower,0,2017-01-01,95,"Action,Adventure,Fantasy",5.6,141363,nm1064048,nm0000165,producer,unknown,Ron Howard,1954-01-01,,"producer,actor,writer","tt0870111,tt0367279,tt0112384,tt0268978",La Tour sombre,Action,Nikolaj Arcel
63478,90000000,tt2283362,/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,['US'],995339117,Released,"['Radar Pictures', 'Matt Tolmach Productions', 'Seven Bucks Productions', 'Columbia Pictures']","['US', 'US', 'US', 'US']",69162,movie,Jumanji: Welcome to the Jungle,0,2017-01-01,119,"Action,Adventure,Comedy",6.9,392950,nm0440458,nm0085312,actor,"[""Bethany""]",Jack Black,1969-01-01,,"actor,producer,soundtrack","tt0332379,tt0457510,tt0360717,tt0146882",Jumanji : Bienvenue dans la jungle,Action,Jake Kasdan
63488,0,tt4934950,/ldwvhHfD8olH6F1nAvAwl7naOK.jpg,['IN'],0,Released,"['Vishal Bhardwaj Pictures', 'Jar Pictures', 'Junglee Pictures']","['', '', 'IN']",78664,movie,Talvar,0,2015-01-01,132,"Crime,Drama,Mystery",8.1,36275,nm1126068,nm0080235,writer,unknown,Vishal Bhardwaj,1965-01-01,,"composer,writer,soundtrack","tt1274295,tt4934950,tt3390572,tt0488414",Guilty,Crime,Meghna Gulzar
63497,0,tt0787524,/v2X1BtkxaV8pzLbmM8a5gTdpg7B.jpg,"['GB', 'US']",11472454,Released,"['Animus Films', 'Pressman Film', 'Kreo Films FZ', 'Xeitgeist Entertainment Group', 'American Entertainment Investors', 'Cayenne Pepper Productions']","['US', 'US', 'AE', '', '', '']",27927,movie,The Man Who Knew Infinity,0,2015-01-01,108,"Biography,Drama",7.2,59075,nm0114226,nm0696299,producer,unknown,Edward R. Pressman,1943-01-01,2023-01-01,"producer,actor,music_department","tt2388986,tt0094291,tt0109506,tt0144084",L'Homme qui défiait l'infini,Biography,Matt Brown
63507,178000000,tt4912910,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,['US'],791657398,Released,"['Paramount', 'Bad Robot', 'Skydance Media', 'TC Productions']","['US', 'US', 'US', 'US']",44094,movie,Mission: Impossible - Fallout,0,2018-01-01,147,"Action,Adventure,Thriller",7.7,341894,nm0003160,nm0000129,actor,"[""Ethan Hunt""]",Tom Cruise,1962-01-01,,"actor,producer,soundtrack","tt0325710,tt0116695,tt0092099,tt0120755",Mission: Impossible - Fallout,Action,Christopher McQuarrie
63516,25000000,tt2568862,/4nfWsdsJfO5srRZgxiWC9xHub0W.jpg,['US'],84618541,Released,"['Village Roadshow Pictures', 'New Line Cinema', 'De Line Pictures', 'RatPac Entertainment', 'Warner Bros. Pictures']","['US', 'US', 'US', 'US', 'US']",15139,movie,Going in Style,0,2017-01-01,96,"Comedy,Crime",6.6,87827,nm0103785,nm0000268,actress,"[""Annie Santori""]",Ann-Margret,1941-01-01,,"actress,soundtrack","tt0060646,tt0066892,tt0107050,tt0056891",Braquage à l'ancienne,Comedy,Zach Braff
63525,25000000,tt4824302,/AvGTqWgDjQ0TwDkApFMAA1BxJOD.jpg,['US'],48782670,Released,"['Rice Films', 'Gulfstream Pictures', 'May Day Movies', 'Triad Film Works', 'Beatnik Films', 'Capacity Pictures', 'Open Road Films', 'PalmStar Media', 'Universal Pictures']","['', 'US', '', '', '', '', 'US', 'US', 'US']",56821,movie,Mother's Day,0,2016-01-01,118,"Comedy,Drama,Romance",5.6,38063,nm0005190,nm0005190,director,unknown,Garry Marshall,1934-01-01,2016-01-01,"writer,producer,actor","tt0151738,tt0104694,tt0791304,tt0100405",Joyeuse Fête des Mères,Comedy,Garry Marshall
63535,0,tt1291566,/e8SJJEliAK9g0EG5agPsbxWoWoI.jpg,['US'],0,Released,"['Super Crispy Entertainment', 'Fuzzy Logic Pictures']","['US', 'US']",81518,movie,The Vanishing of Sidney Hall,0,2017-01-01,119,"Drama,Mystery,Romance",6.8,11277,nm0159900,nm1157358,actress,"[""Mrs. Hall""]",Michelle Monaghan,1976-01-01,,"actress,producer","tt0373469,tt0452623,tt0945513,tt2120120",La disparition de Sidney Hall,Drama,Shawn Christensen
63544,0,tt4560008,/22b9jLGJ8OVzlEnWzqF0yRy5Na3.jpg,['GB'],0,Released,"['Constance Media', 'Smudge Films', 'Samuel Goldwyn Films', 'Ipso Facto Productions', 'Ambi Distribution']","['', 'US', 'US', 'GB', '']",69340,movie,This Beautiful Fantastic,0,2016-01-01,92,"Comedy,Drama,Romance",6.9,12421,nm2868171,nm0929489,actor,"[""Alfie Stephenson""]",Tom Wilkinson,1948-01-01,,"actor,soundtrack","tt0465538,tt0119164,tt2278388,tt0247425",Le Merveilleux Jardin secret de Bella Brown,Comedy,Simon Aboud
63554,0,tt4897822,/58gW2Uty2cAsgBgwC58vT2Z9SVt.jpg,['US'],3820195,Released,"['IMG Films', 'Dog Eat Dog Films']","['', 'US']",60360,movie,Where to Invade Next,0,2015-01-01,120,"Comedy,Documentary",7.5,25132,nm0601619,nm0601619,self,"[""Self""]",Michael Moore,1954-01-01,,"director,producer,writer","tt0386032,tt0361596,tt0310793,tt1232207",Where To Invade Next,Comedy,Michael Moore
63562,0,tt2170427,/9R3hZnqFNyFmG10qwKzaUntlUbg.jpg,['US'],0,Released,"['Compadre Entertainment', 'Depth of Field', 'Voltage Pictures']","['', 'US', 'US']",74124,movie,Good Kids,0,2016-01-01,86,"Comedy,Drama",6.1,10561,nm3363938,nm0919363,producer,unknown,Chris Weitz,1969-01-01,,"producer,writer,director","tt0385752,tt0276751,tt0356910,tt3748528",Good Kids,Comedy,Chris McCoy
63572,0,tt4430212,/gIClWRv5OSe8rl5Koi0AeUcCZ9Z.jpg,['IN'],0,Released,"['Panorama Studios', 'Viacom18 Studios']","['IN', 'IN']",75320,movie,Drishyam,0,2015-01-01,163,"Crime,Drama,Mystery",8.2,87835,nm1723225,nm0222426,actor,"[""Vijay Salgaonkar""]",Ajay Devgn,1969-01-01,,"actor,producer,music_department","tt4430212,tt3771536,tt1395054,tt8108274",Drishyam,Crime,Nishikant Kamat
63582,3500000,tt4411504,/m6iPqGhtIAgGRQcfqxSYbRrlK3F.jpg,"['AR', 'ES']",20381995,Released,"['El Deseo', 'Matanza Cine', 'Telefe', 'K & S Films', 'INCAA', 'ICAA', 'Telefónica Studios', 'VFX Boat', 'Fox International Productions', 'Film Factory']","['ES', '', 'AR', 'AR', 'AR', 'ES', 'ES', '', 'US', 'ES']",49481,movie,The Clan,0,2015-01-01,108,"Biography,Crime,Drama",6.9,13710,nm0871086,nm0000264,producer,unknown,Pedro Almodóvar,1949-01-01,,"writer,director,soundtrack","tt0095675,tt1189073,tt0287467,tt0101026",El Clan,Biography,Pablo Trapero
63592,0,tt3793788,/f0UUAhIBecyfUTjn3C3sw1UioUx.jpg,['US'],0,Released,"['Skyhook Productions', 'Cloverhill Pictures', 'Perspective Productions']","['', '', '']",42334,movie,The Escort,0,2015-01-01,88,"Comedy,Drama,Romance",6.0,13764,nm2034711,nm0132257,actor,"[""Charles""]",Bruce Campbell,1958-01-01,,"actor,producer,director","tt4189022,tt0083907,tt0106308,tt0281686",The Escort,Comedy,Will Slocombe
63601,20000000,tt4667094,/fYRiZ3vJuuCYb9H7HXfpjKO9Jd6.jpg,['US'],21164799,Released,"['Wayans Alvarez Productions', 'IM Global', 'Open Road Films']","['US', 'US', 'US']",71824,movie,Fifty Shades of Black,0,2016-01-01,92,Comedy,3.5,22146,nm1639277,nm0005541,actor,"[""Christian Black""]",Marlon Wayans,1972-01-01,,"actor,writer,producer","tt0430304,tt1046173,tt0116126,tt0381707",Cinquante nuances de Black,Comedy,Michael Tiddes
63610,40000000,tt1241317,/1X19j2albvewAdnTNHx2fFXjOcC.jpg,['US'],0,Released,"['Vertigo Entertainment', 'Lin Pictures']","['US', 'US']",81154,movie,Death Note,0,2017-01-01,101,"Crime,Drama,Fantasy",4.5,86971,nm1417392,nm0924154,actor,"[""James Turner""]",Shea Whigham,1969-01-01,,"actor,producer","tt1675192,tt2024469,tt0477139,tt1031280",Death Note,Crime,Adam Wingard
63620,0,tt4698584,/uM7y94He4VCdKIVEoaaG8APFc1d.jpg,"['US', 'AR', 'CL', 'FR', 'ES']",939101,Released,"['Participant', 'Funny Balloons', 'Ad hoc Studios', 'AZ Films', 'Casting del Sur', 'Reborn Production', 'Setembro Cine', 'Fabula', 'Telefe']","['US', '', 'ES', '', '', 'FR', 'ES', 'CL', 'AR']",79216,movie,Neruda,0,2016-01-01,107,"Biography,Crime,Drama",6.8,10671,nm1883257,nm0305558,actor,"[""Óscar Peluchonneau""]",Gael García Bernal,1978-01-01,,"actor,producer,writer","tt0245574,tt0245712,tt0318462,tt3502172",Neruda,Biography,Pablo Larraín
63630,0,tt4190530,/5hUghRVVkBYufftfNQkGevY5AmE.jpg,"['CZ', 'FR', 'US', 'GB']",4600000,Released,"['22h22', 'Lucky Man Films', 'Silver A', 'LD Entertainment']","['FR', 'CZ', 'GB', 'US']",75588,movie,Anthropoid,0,2016-01-01,120,"Action,Biography,Drama",7.2,50496,nm1193346,nm0509176,producer,unknown,Mickey Liddell,,,"producer,miscellaneous,director","tt4190530,tt0844479,tt1601913,tt1619029",Opération Anthropoid,Action,Sean Ellis
63640,170000000,tt4881806,/2CQ53CuWD1KdlOkEWhJcEVjqKn4.jpg,['US'],1310466296,Released,"['Amblin Entertainment', 'Universal Pictures']","['US', 'US']",23115,movie,Jurassic World: Fallen Kingdom,0,2018-01-01,128,"Action,Adventure,Sci-Fi",6.1,324839,nm1291105,nm0000341,writer,unknown,Michael Crichton,1942-01-01,2008-01-01,"writer,producer,director","tt0117998,tt0107290,tt0108757,tt0070909",Jurassic World: Fallen Kingdom,Action,J.A. Bayona
63650,5000000,tt1540011,/chgLLNv3bMSOptaciOUPtDcAggq.jpg,"['CA', 'US']",45172994,Released,"['Vertigo Entertainment', 'Lionsgate', 'Room 101', 'Snoot Entertainment']","['US', 'US', '', 'US']",82807,movie,Blair Witch,0,2016-01-01,89,"Horror,Mystery,Thriller",5.0,47495,nm1417392,nm1440023,writer,unknown,Simon Barrett,,,"writer,actor,producer","tt2980592,tt1853739,tt2105044",Blair Witch,Horror,Adam Wingard
63660,4670099,tt3169770,/s8L5mN9USLpuSM9Pl7c5UC9unYj.jpg,"['FR', 'ES']",0,Released,"['Vaca Films', 'Atresmedia', 'La Ferme! Productions', 'TVG']","['ES', 'ES', '', 'ES']",81557,movie,Retribution,0,2015-01-01,102,"Action,Adventure,Crime",6.6,10530,nm1860649,nm0869088,actor,"[""Carlos""]",Luis Tosar,1971-01-01,,"actor,soundtrack,producer","tt0385703,tt1242422,tt1437358,tt0350193",Appel inconnu,Action,Dani de la Torre
63670,39000000,tt3289724,/dOULsxYQFsOR0cEBBB20xnjJkPD.jpg,['US'],12780692,Released,"['DreamWorks Pictures', 'ImageMovers']","['US', 'US']",35159,movie,Welcome to Marwen,0,2018-01-01,116,"Biography,Comedy,Drama",6.2,24794,nm0000709,nm0000709,director,unknown,Robert Zemeckis,1952-01-01,,"producer,writer,director","tt0088763,tt1907668,tt0118884,tt0109830",Bienvenue à Marwen,Biography,Robert Zemeckis
63680,31000000,tt4849438,/21sC2assImQIYCEDA84Qh9d1RsK.jpg,['IN'],275947313,Released,['Arka Media Works'],['IN'],86192,movie,Baahubali 2: The Conclusion,0,2017-01-01,167,"Action,Drama",8.2,105660,nm1442514,nm4191232,writer,unknown,Manoj Muntashir,1976-01-01,,"music_department,soundtrack,sound_department","tt10295212,tt3175038,tt6264938,tt8983202",Baahubali 2: La conclusion,Action,S.S. Rajamouli
63690,13000000,tt3863552,/rNfToRJw35h7a4y6HXGRgfkLvdc.jpg,['IN'],150000000,Released,"['Rockline Entertainments', 'Kabir Khan Films', 'Salman Khan Films']","['IN', 'IN', 'IN']",61696,movie,Bajrangi Bhaijaan,0,2015-01-01,163,"Action,Adventure,Comedy",8.1,91167,"nm1203138,nm14533834",nm0006795,actor,"[""Pawan Kumar Chaturvedi"",""Bajrangi Bhaijaan""]",Salman Khan,1965-01-01,,"producer,actor,soundtrack","tt2016894,tt1729637,tt4832640,tt3863552",Bajrangi Bhaijaan,Action,Kabir Khan
63700,0,tt4080728,/a41uvFqze4PI7N3E9jPNwN9ypV.jpg,"['NO', 'SE']",30692889,Released,"['Nordsvensk Filmunderhållning', 'SVT', 'Film i Väst', 'Tre Vänner', 'Nordisk Film Sweden', 'Fantefilm']","['SE', 'SE', 'SE', 'SE', 'SE', 'NO']",84646,movie,A Man Called Ove,0,2015-01-01,116,"Comedy,Drama,Romance",7.7,62046,nm0391502,nm0489858,actor,"[""Ove""]",Rolf Lassgård,1955-01-01,,actor,"tt4080728,tt1389072,tt0116736,tt0457655",Mr. Ove,Comedy,Hannes Holm
63709,0,tt3830162,/iBiGQf5qz6HSKKk10aejFGLMclj.jpg,"['DK', 'TR']",1113277,Released,"['AZ Celtic Films', 'Nordisk Film Norway']","['TR', 'NO']",80179,movie,A War,0,2015-01-01,115,"Crime,Drama,Thriller",7.0,10874,nm2105585,nm0637259,actress,"[""Maria Pedersen""]",Tuva Novotny,1979-01-01,,"actress,director,writer","tt2798920,tt8125842,tt0879870,tt1711386",A War,Crime,Tobias Lindholm
63718,5210000,tt4088268,/o8ttROXRy2obfcO3IFnORFq9nW8.jpg,"['DK', 'DE', 'NO', 'SE']",5900000,Released,"['Det Danske Filminstitut', 'TV 2', 'Film i Väst', 'TV4', 'Zentropa International Hamburg', 'Zentropa International Berlin', 'Zentropa International Norway', 'ZDF', 'TV 2', 'Zentropa Entertainments']","['DK', 'DK', 'SE', 'SE', 'DE', 'DE', 'NO', 'DE', 'NO', 'DK']",63289,movie,Department Q: A Conspiracy of Faith,0,2016-01-01,112,"Crime,Drama,Mystery",7.0,21073,nm0596407,nm0421639,producer,unknown,Peter Aalbæk Jensen,1956-01-01,,"producer,actor,miscellaneous","tt3140100,tt0115751,tt2438644,tt1527186",Les enquêtes du Département V: Délivrance,Crime,Hans Petter Moland
63728,0,tt7279188,/9IwRoLxbYF1Vu1KxHt0aLbyeS5u.jpg,"['FR', 'IS', 'UA']",0,Released,"['Slot Machine', 'Gulldrengurinn', 'Vintage Pictures', 'Köggull Filmworks', 'Solar Media Entertainment']","['FR', '', 'IS', '', 'UA']",84855,movie,Woman at War,0,2018-01-01,101,"Adventure,Comedy,Drama",7.4,10581,nm0259574,nm0259574,director,unknown,Benedikt Erlingsson,1969-01-01,,"actor,director,writer","tt3074732,tt5173000,tt4835266,tt7279188",Woman at War,Adventure,Benedikt Erlingsson
63737,250000000,tt3778644,/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg,['US'],392952373,Released,"['Lucasfilm Ltd.', 'Walt Disney Pictures', 'Allison Shearmur Productions', 'Imagine Entertainment']","['US', 'US', 'US', 'US']",22594,movie,Solo: A Star Wars Story,0,2018-01-01,135,"Action,Adventure,Sci-Fi",6.9,357073,nm0000165,nm0000184,writer,unknown,George Lucas,1944-01-01,,"writer,producer,director","tt0066434,tt0082971,tt0076759,tt0069704",Solo: A Star Wars Story,Action,Ron Howard
63747,1500000,tt4703048,/yRbC0uRj1RDmF0JLon83il2dkR0.jpg,"['NZ', 'GB']",0,Released,"['XYZ Films', 'New Zealand Film Commission', 'Ingenious Media', 'GFC Films', 'Lipsync Productions', 'Fightertown', 'Imagezone', 'Dog with a Dog Productions']","['US', 'NZ', 'GB', 'NZ', 'GB', '', '', '']",23648,movie,6 Days,0,2017-01-01,94,"Action,Drama,History",6.2,22976,nm1089736,nm0789864,actor,"[""Dellow""]",Martin Shaw,1945-01-01,,"actor,producer","tt0182408,tt0101061,tt0067372,tt0302128",6 Days,Action,Toa Fraser
63757,60000000,tt2479478,/kPc80jywR5Nm2KIQjkY5i4VXSx4.jpg,['US'],0,Released,['Happy Madison Productions'],['US'],58955,movie,The Ridiculous 6,0,2015-01-01,119,"Action,Adventure,Comedy",4.8,51030,nm0178997,nm0001191,actor,"[""Tommy""]",Adam Sandler,1966-01-01,,"actor,producer,writer","tt0120888,tt0185431,tt0120484,tt0142342",The Ridiculous 6,Action,Frank Coraci
63767,0,tt2049543,/h7tiNyuUlvgZ2W5BR3ryWdOg3K8.jpg,['US'],4505,Released,"['Soapbox Films', 'Pop Films']","['US', 'MX']",85331,movie,Synchronicity,0,2015-01-01,101,"Drama,Mystery,Romance",5.4,11057,nm1402180,nm1407651,actor,"[""Matty""]",Scott Poythress,1976-01-01,,"actor,editor,producer","tt6483832,tt6704972,tt7737786,tt8708304",Synchronicity,Drama,Jacob Gentry
63776,0,tt3416536,/gsWdYsXkpJx2CYkveEw779O5eMg.jpg,['US'],0,Released,['Imperative Entertainment'],['US'],77259,movie,Hot Summer Nights,0,2017-01-01,107,"Crime,Drama,Romance",6.3,20612,nm6166094,nm0858554,producer,unknown,Bradley Thomas,,,"producer,actor,executive","tt7322224,tt5294550,tt4995790,tt0129387",Chaudes nuits d'été,Crime,Elijah Bynum
63785,20000000,tt2776878,/z8OKWw6DAZAOyz8F421euawr3Hs.jpg,['US'],9438370,Released,"['DreamWorks Pictures', 'Amblin Entertainment', 'Dune Films']","['US', 'US', 'MA']",49986,movie,Thank You for Your Service,0,2017-01-01,109,"Biography,Drama,War",6.6,14385,nm0355699,nm0002353,composer,unknown,Thomas Newman,1955-01-01,,"music_department,composer,soundtrack","tt1074638,tt0910970,tt1454029,tt8579674",Thank You for Your Service,Biography,Jason Hall
63794,0,tt4590256,/kW3AG5NHoyq52dcSbMiFB6LyHvk.jpg,['US'],0,Released,"['Miramax', 'Ethea Entertainment']","['US', 'US']",1178,movie,He's All That,0,2021-01-01,88,"Comedy,Romance",4.4,26278,nm0914132,nm0448843,composer,unknown,Rolfe Kent,1963-01-01,,"soundtrack,music_department,composer","tt1193138,tt0974661,tt0375063,tt1389072",Il est trop bien,Comedy,Mark Waters
63804,35000000,tt4560436,/2L8ehd95eSW9x7KINYtZmRkAlrZ.jpg,"['CN', 'CO', 'US']",66308758,Released,"['STX Entertainment', 'Closest to the Hole Productions', 'Film 44', 'The Hideaway Entertainment', 'Huayi Brothers Pictures', 'Tang Media Productions', 'Leverage Entertainment']","['US', 'US', 'US', 'US', 'CN', '', 'US']",48094,movie,Mile 22,0,2018-01-01,94,"Action,Thriller",6.1,82521,nm0000916,nm0000518,actor,"[""Bishop""]",John Malkovich,1953-01-01,,"actor,producer,writer","tt0094947,tt0887883,tt0107206,tt0120601",22 Miles,Action,Peter Berg
63813,0,tt4618398,/1k6iwC4KaPvTBt1JuaqXy3noZRY.jpg,['JP'],39500000,Released,"['Pierrot', 'Studio Lagurus', 'Aniplex', 'Bandai Namco Entertainment', 'Bandai', 'dentsu', 'Shueisha', 'TV Tokyo', 'TOHO']","['JP', 'JP', 'JP', 'JP', 'JP', 'JP', 'JP', 'JP', 'JP']",88679,movie,Boruto: Naruto The Movie,0,2015-01-01,95,"Action,Adventure,Animation",7.8,11230,"nm4738743,nm1479700",nm0847594,actress,"[""Naruto Uzumaki""]",Junko Takeuchi,1972-01-01,,actress,"tt0988824,tt3717532,tt2305252,tt0409591","Boruto : Naruto, le film",Action,Hiroyuki Yamashita
63823,5000000,tt4824308,/l0Di5mvlFhIxTn8VPGhcrYE0MCT.jpg,['US'],23507567,Released,['Pure Flix Entertainment'],['US'],76536,movie,God's Not Dead 2,0,2016-01-01,120,Drama,4.3,12928,nm1880561,nm0004997,actress,"[""Grace Wesley""]",Melissa Joan Hart,1976-01-01,,"actress,producer,director","tt0164114,tt0101065,tt4824308,tt0115341",Dieu n'est pas mort 2,Drama,Harold Cronk
63833,3000000,tt4034354,/8pxn8CQ6SD6tly75lrKw08wfZKv.jpg,"['SE', 'US']",4900000,Released,"['BlackBird', 'Tadmor', 'Astrakan Films AB', 'Cold Iron Pictures', 'Prettybird', 'A24']","['', '', 'US', 'US', 'US', 'US']",78972,movie,Swiss Army Man,0,2016-01-01,97,"Comedy,Drama,Fantasy",6.9,127170,"nm3453283,nm3215397",nm0705356,actor,"[""Manny""]",Daniel Radcliffe,1989-01-01,,"actor,soundtrack,producer","tt1201607,tt4034354,tt0241527,tt0926084",Swiss Army Man,Comedy,Daniel Kwan
63843,14000000,tt3387266,/xyhoW9qK7ZaDM1V4A6pPL9DWjn8.jpg,"['CZ', 'FR', 'GB', 'US']",13819139,Released,"['Pathé', 'Yoruba Saxon Productions', 'BFI Film Fund', 'Harbinger Pictures', 'Perfect Weekend', 'Film United']","['FR', 'US', 'GB', 'US', '', '']",76703,movie,A United Kingdom,0,2016-01-01,111,"Biography,Drama,History",6.9,16534,nm1392994,nm0271657,actor,"[""Rufus Lancaster""]",Tom Felton,1987-01-01,,"actor,director,writer","tt0926084,tt0241527,tt1318514,tt0417741",A United Kingdom,Biography,Amma Asante
63853,88000000,tt3829266,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,"['CA', 'US']",160542134,Released,"['Davis Entertainment', 'TSG Entertainment', '20th Century Fox', 'Dark Castle Entertainment', 'Canada Film Capital']","['US', 'US', 'US', 'US', '']",52819,movie,The Predator,0,2018-01-01,107,"Action,Adventure,Horror",5.3,136812,nm0000948,nm0215269,writer,unknown,Fred Dekker,1959-01-01,,"producer,writer,director","tt0107978,tt0093560,tt0091630,tt3829266",The Predator,Action,Shane Black
63863,20000000,tt3181776,/rStxrJBaWs3oNQfnQn4LKzG1lQ9.jpg,"['ZA', 'US']",133332,Released,"['Thaba Media', 'UFA', 'Azari Media']","['', 'DE', '']",37978,movie,Momentum,0,2015-01-01,96,"Action,Crime,Thriller",5.5,16286,nm0132120,nm0000151,actor,"[""Senator""]",Morgan Freeman,1937-01-01,,"actor,producer,director","tt1057500,tt0097239,tt0114369,tt0468569",Code Momentum,Action,Stephen S. Campanelli
